model_name,seed,config_path,train_data_path,val_data_path,model_params,train_params,inference_params,scheduler_params,lr_base
squeezenet,42,configs/squeezenet_config.yaml,/scratch/ehdmenezes//tiny-imagenet-200/train,/scratch/ehdmenezes//tiny-imagenet-200/val,"{'num_classes': 200}","{'epochs': 100, 'batch_size': 1536, 'learning_rate': 0.1}","{'batch_size': 1536}","{'type': 'StepLR', 'step_size': 30, 'gamma': 0.1}",0.1
epoch,train_loss,lr,elapsed_time_seconds,cpu_usage_percent,ram_peak_bytes,disk_read_bytes,disk_write_bytes,vram_peak_bytes,gpu_power_watts_avg,gpu_power_watts_peak,gpu_temp_celsius_avg,gpu_temp_celsius_peak,gpu_util_percent_avg,gpu_util_percent_peak,gpu_mem_used_bytes_avg,gpu_mem_used_bytes_peak,gpu_vram_used_bytes,val_accuracy,val_precision,val_recall,val_f1
66,4.1602,0.001,8.1853,3.0438,19810803712.0,0.0,208896.0,6429543804.0,81.5847,207.586,33.5679,41.0,12.9383,100.0,19892600832.0,19892600832.0,19892600832.0,0.1983,0.1814,0.1983,0.1701
67,4.1643,0.001,8.6614,2.8625,19811348480.0,0.0,6598656.0,6429543804.0,81.1103,190.729,33.2791,41.0,11.9651,100.0,19892600832.0,19892600832.0,19892600832.0,0.1997,0.1786,0.1997,0.172
68,4.1572,0.001,7.8462,3.175,19817377792.0,0.0,1630208.0,6429543804.0,86.2493,189.842,33.2179,40.0,12.8462,100.0,19892600832.0,19892600832.0,19892600832.0,0.1997,0.185,0.1997,0.1728
69,4.1576,0.001,8.6623,2.8625,19820793856.0,0.0,8990720.0,6429543804.0,82.2445,190.033,33.1047,41.0,12.186,100.0,19892600832.0,19892600832.0,19892600832.0,0.2,0.1778,0.2,0.1721
70,4.1558,0.001,8.0412,3.0875,19820797952.0,0.0,7348224.0,6429543804.0,80.4327,209.208,33.55,41.0,12.2,100.0,19892600832.0,19892600832.0,19892600832.0,0.1986,0.1804,0.1986,0.1714
71,4.1594,0.001,8.3753,2.9562,19820797952.0,0.0,348160.0,6429543804.0,84.9332,190.341,33.747,41.0,12.6506,100.0,19892600832.0,19892600832.0,19892600832.0,0.2004,0.1791,0.2004,0.1724
72,4.1566,0.001,8.1426,3.0375,19820797952.0,0.0,1429504.0,6429543804.0,82.5897,212.283,33.7901,42.0,12.9383,100.0,19892600832.0,19892600832.0,19892600832.0,0.1995,0.183,0.1995,0.1725
73,4.1549,0.001,8.1439,3.0312,19820797952.0,0.0,1605632.0,6429543804.0,87.2742,189.803,33.8642,40.0,12.963,99.0,19892600832.0,19892600832.0,19892600832.0,0.2008,0.1825,0.2008,0.1737
74,4.1562,0.001,7.7883,3.2,19820802048.0,0.0,6098944.0,6429543804.0,84.6643,188.451,33.9091,41.0,12.4156,100.0,19892600832.0,19892600832.0,19892600832.0,0.2024,0.182,0.2024,0.175
75,4.1523,0.001,7.9615,3.1187,19820802048.0,0.0,1298432.0,6429543804.0,83.7696,190.215,33.8734,41.0,11.8481,100.0,19892600832.0,19892600832.0,19892600832.0,0.2026,0.1826,0.2026,0.1755
76,4.1553,0.001,8.0453,3.075,19820802048.0,0.0,1318912.0,6429543804.0,84.55,190.715,33.975,42.0,12.375,100.0,19892600832.0,19892600832.0,19892600832.0,0.2029,0.1814,0.2029,0.1757
